model_fold_0_0,,,,forecast_fold_0_0,,,,,,model_fold_1_0,,,,forecast_fold_1_0,,,,,,model_fold_2_0,,,,forecast_fold_2_0,,,,,,model_fold_3_0,,,,forecast_fold_3_0,,,,,,model_fold_4_0,,,,forecast_fold_4_0,,,,,,model_fold_5_0,,,,forecast_fold_5_0,,,,,,model_fold_6_0,,,,forecast_fold_6_0
20.07443632,,,,,,,,,,20.06178608,,,,,,,,,,20.08965977,,,,,,,,,,20.07717574,,,,,,,,,,20.0766529,,,,,,,,,,20.08479352,,,,,,,,,,20.09025518,,,,
20.88278789,,,,,,,,,,20.89164392,,,,,,,,,,20.90537155,,,,,,,,,,20.86435969,,,,,,,,,,20.84402174,,,,,,,,,,20.83293283,,,,,,,,,,20.83646325,,,,
20.32012269,,,,,,,,,,20.31091826,,,,,,,,,,20.28125132,,,,,,,,,,20.31661237,,,,,,,,,,20.32957618,,,,,,,,,,20.33113632,,,,,,,,,,20.32525286,,,,
20.20283761,,,,,,,,,,20.19876606,,,,,,,,,,20.18488754,,,,,,,,,,20.20007597,,,,,,,,,,20.20548348,,,,,,,,,,20.2058097,,,,,,,,,,20.20299174,,,,
20.98055722,,,,,,,,,,20.98348282,,,,,,,,,,20.98264265,,,,,,,,,,20.97608716,,,,,,,,,,20.97206138,,,,,,,,,,20.96863448,,,,,,,,,,20.96847244,,,,
20.66591343,,,,,,,,,,20.67188726,,,,,,,,,,20.67108992,,,,,,,,,,20.6626027,,,,,,,,,,20.65727668,,,,,,,,,,20.65261033,,,,,,,,,,20.6524847,,,,
20.87605425,,,,,,,,,,20.88826274,,,,,,,,,,20.88616891,,,,,,,,,,20.87377774,,,,,,,,,,20.86623395,,,,,,,,,,20.85905063,,,,,,,,,,20.85847043,,,,
20.02041007,,,,,,,,,,20.04220276,,,,,,,,,,20.03158188,,,,,,,,,,20.02088382,,,,,,,,,,20.01229636,,,,,,,,,,20.00137813,,,,,,,,,,19.99904204,,,,
18.5160227,,,,,,,,,,18.51091243,,,,,,,,,,18.52136558,,,,,,,,,,18.53907896,,,,,,,,,,18.55152272,,,,,,,,,,18.56304331,,,,,,,,,,18.56422813,,,,
18.23422347,,,,,,,,,,18.22830339,,,,,,,,,,18.24041463,,,,,,,,,,18.24776658,,,,,,,,,,18.25499356,,,,,,,,,,18.26440443,,,,,,,,,,18.26679565,,,,
18.49633756,,,,,,,,,,18.50082265,,,,,,,,,,18.51123331,,,,,,,,,,18.49675279,,,,,,,,,,18.49142386,,,,,,,,,,18.49069737,,,,,,,,,,18.49301527,,,,
18.36392051,,,,,,,,,,18.35383214,,,,,,,,,,18.37702284,,,,,,,,,,18.36933256,,,,,,,,,,18.37055452,,,,,,,,,,18.37845668,,,,,,,,,,18.38294548,,,,
18.40892665,,,,,,,,,,18.39018968,,,,,,,,,,18.38618346,,,,,,,,,,18.40854685,,,,,,,,,,18.42065921,,,,,,,,,,18.43001105,,,,,,,,,,18.42946675,,,,
18.36212328,,,,,,,,,,18.34973115,,,,,,,,,,18.33588956,,,,,,,,,,18.35218668,,,,,,,,,,18.35862399,,,,,,,,,,18.36086418,,,,,,,,,,18.35852672,,,,
17.11809791,,,,,,,,,,17.10596758,,,,,,,,,,17.0994968,,,,,,,,,,17.10749531,,,,,,,,,,17.11036525,,,,,,,,,,17.1116689,,,,,,,,,,17.11072646,,,,
17.29574427,,,,,,,,,,17.28867767,,,,,,,,,,17.28596042,,,,,,,,,,17.28133134,,,,,,,,,,17.27784727,,,,,,,,,,17.27501753,,,,,,,,,,17.2747866,,,,
18.30331194,,,,,,,,,,18.29860374,,,,,,,,,,18.31307626,,,,,,,,,,18.287983,,,,,,,,,,18.27680589,,,,,,,,,,18.27257733,,,,,,,,,,18.27557869,,,,
17.04825168,,,,,,,,,,17.03618,,,,,,,,,,17.02851332,,,,,,,,,,17.03561271,,,,,,,,,,17.03734414,,,,,,,,,,17.03698906,,,,,,,,,,17.03572557,,,,
16.57176413,,,,,,,,,,16.56859418,,,,,,,,,,16.58335709,,,,,,,,,,16.55377321,,,,,,,,,,16.53986724,,,,,,,,,,16.53381988,,,,,,,,,,16.53711432,,,,
16.85864035,,,,,,,,,,16.85710226,,,,,,,,,,16.85405646,,,,,,,,,,16.84038393,,,,,,,,,,16.83134982,,,,,,,,,,16.82373758,,,,,,,,,,16.82348229,,,,
17.32027957,,,,,,,,,,17.31918721,,,,,,,,,,17.29906377,,,,,,,,,,17.30716533,,,,,,,,,,17.30679837,,,,,,,,,,17.30065815,,,,,,,,,,17.29671275,,,,
17.22371251,,,,,,,,,,17.22013965,,,,,,,,,,17.21142593,,,,,,,,,,17.21845065,,,,,,,,,,17.22011383,,,,,,,,,,17.21871028,,,,,,,,,,17.21680797,,,,
17.27825905,,,,,,,,,,17.27466421,,,,,,,,,,17.28267751,,,,,,,,,,17.27400674,,,,,,,,,,17.27100108,,,,,,,,,,17.27085542,,,,,,,,,,17.27220391,,,,
17.86681545,,,,,,,,,,17.86338116,,,,,,,,,,17.84781308,,,,,,,,,,17.86137591,,,,,,,,,,17.8655215,,,,,,,,,,17.86439981,,,,,,,,,,17.86133598,,,,
18.73428305,,,,,,,,,,18.73606967,,,,,,,,,,18.73630111,,,,,,,,,,18.72913073,,,,,,,,,,18.72487818,,,,,,,,,,18.72163603,,,,,,,,,,18.72173968,,,,
18.84394298,,,,,,,,,,18.84067546,,,,,,,,,,18.84199737,,,,,,,,,,18.84283745,,,,,,,,,,18.84318755,,,,,,,,,,18.84385496,,,,,,,,,,18.84416794,,,,
18.88590446,,,,,,,,,,18.87734451,,,,,,,,,,18.88853982,,,,,,,,,,18.88525738,,,,,,,,,,18.88615475,,,,,,,,,,18.89020774,,,,,,,,,,18.89225927,,,,
19.6043061,,,,,,,,,,19.61050601,,,,,,,,,,19.59898636,,,,,,,,,,19.59234012,,,,,,,,,,19.58597829,,,,,,,,,,19.57802132,,,,,,,,,,19.576096,,,,
19.94022767,,,,,,,,,,19.9679044,,,,,,,,,,19.93429681,,,,,,,,,,19.92807748,,,,,,,,,,19.91650912,,,,,,,,,,19.89698588,,,,,,,,,,19.89050294,,,,
19.0243069,,,,,,,,,,19.01893128,,,,,,,,,,19.04667183,,,,,,,,,,19.04608333,,,,,,,,,,19.0517523,,,,,,,,,,19.06255957,,,,,,,,,,19.06690933,,,,
18.53647749,,,,,,,,,,18.53425787,,,,,,,,,,18.5563865,,,,,,,,,,18.54385205,,,,,,,,,,18.54196252,,,,,,,,,,18.54704945,,,,,,,,,,18.55148526,,,,
18.79684241,,,,,,,,,,18.80839505,,,,,,,,,,18.7823051,,,,,,,,,,18.79277183,,,,,,,,,,18.79287417,,,,,,,,,,18.78567314,,,,,,,,,,18.78096432,,,,
19.09822,,,,,,,,,,19.13059057,,,,,,,,,,19.09145663,,,,,,,,,,19.0974771,,,,,,,,,,19.09202495,,,,,,,,,,19.07525919,,,,,,,,,,19.06737712,,,,
18.71774533,,,,,,,,,,18.72008417,,,,,,,,,,18.74181903,,,,,,,,,,18.75017457,,,,,,,,,,18.7599333,,,,,,,,,,18.77178175,,,,,,,,,,18.77472394,,,,
18.29163393,,,,,,,,,,18.28982619,,,,,,,,,,18.29341687,,,,,,,,,,18.31553116,,,,,,,,,,18.32936641,,,,,,,,,,18.34095663,,,,,,,,,,18.34139916,,,,
17.93773979,,,,,,,,,,17.9246423,,,,,,,,,,17.94282839,,,,,,,,,,17.95838011,,,,,,,,,,17.97195179,,,,,,,,,,17.98828804,,,,,,,,,,17.99179882,,,,
18.45873091,,,,,,,,,,18.4552159,,,,,,,,,,18.45957701,,,,,,,,,,18.4609483,,,,,,,,,,18.46342932,,,,,,,,,,18.46763567,,,,,,,,,,18.4689386,,,,
18.63598633,,,,,,,,,,18.63544631,,,,,,,,,,18.63009374,,,,,,,,,,18.63399102,,,,,,,,,,18.6352869,,,,,,,,,,18.63526878,,,,,,,,,,18.63448515,,,,
17.29227841,,,,,,,,,,17.28474411,,,,,,,,,,17.29174512,,,,,,,,,,17.29402246,,,,,,,,,,17.29701664,,,,,,,,,,17.3016068,,,,,,,,,,17.30295783,,,,
17.76791089,,,,,,,,,,17.76319062,,,,,,,,,,17.75896097,,,,,,,,,,17.76370965,,,,,,,,,,17.76544736,,,,,,,,,,17.76609358,,,,,,,,,,17.76550603,,,,
19.32477621,,,,,,,,,,19.32044461,,,,,,,,,,19.31587499,,,,,,,,,,19.32020939,,,,,,,,,,19.32138405,,,,,,,,,,19.32137562,,,,,,,,,,19.32069929,,,,
18.64352091,,,,,,,,,,18.65277504,,,,,,,,,,18.63251893,,,,,,,,,,18.63402413,,,,,,,,,,18.63016748,,,,,,,,,,18.62126548,,,,,,,,,,18.6174481,,,,
17.96224878,,,,,,,,,,17.95301423,,,,,,,,,,17.96725818,,,,,,,,,,17.9698888,,,,,,,,,,17.97423696,,,,,,,,,,17.9813203,,,,,,,,,,17.98374107,,,,
17.59519537,,,,,,,,,,17.58587917,,,,,,,,,,17.59874392,,,,,,,,,,17.59408699,,,,,,,,,,17.59435183,,,,,,,,,,17.59880423,,,,,,,,,,17.60152531,,,,
17.7154159,,,,,,,,,,17.71398462,,,,,,,,,,17.70779244,,,,,,,,,,17.70506409,,,,,,,,,,17.70213852,,,,,,,,,,17.69867746,,,,,,,,,,17.69784185,,,,
17.65253787,,,,,,,,,,17.65413219,,,,,,,,,,17.64289608,,,,,,,,,,17.64426471,,,,,,,,,,17.64233758,,,,,,,,,,17.63764781,,,,,,,,,,17.63552988,,,,
18.53060027,,,,,,,,,,18.53396728,,,,,,,,,,18.53014905,,,,,,,,,,18.52642543,,,,,,,,,,18.5231442,,,,,,,,,,18.51922698,,,,,,,,,,18.51842936,,,,
20.21910711,,,,,,,,,,20.22901317,,,,,,,,,,20.21803863,,,,,,,,,,20.21587113,,,,,,,,,,20.21204025,,,,,,,,,,20.20534369,,,,,,,,,,20.20305166,,,,
22.88512637,,,,,,,,,,22.88833854,,,,,,,,,,22.88625265,,,,,,,,,,22.89201023,,,,,,,,,,22.8946378,,,,,,,,,,22.89535036,,,,,,,,,,22.8945611,,,,
25.68340521,,,,,,,,,,25.67897885,,,,,,,,,,25.68236255,,,,,,,,,,25.69373161,,,,,,,,,,25.70108366,,,,,,,,,,25.70750764,,,,,,,,,,25.70786226,,,,
24.97178837,,,,,,,,,,24.97519752,,,,,,,,,,24.98196271,,,,,,,,,,24.97343981,,,,,,,,,,24.97029179,,,,,,,,,,24.96994331,,,,,,,,,,24.97141891,,,,
25.42314146,,,,,,,,,,25.43644961,,,,,,,,,,25.44611199,,,,,,,,,,25.41978903,,,,,,,,,,25.40699783,,,,,,,,,,25.39960634,,,,,,,,,,25.40171069,,,,
25.42880113,,,,,,,,,,25.43050366,,,,,,,,,,25.41537494,,,,,,,,,,25.43608264,,,,,,,,,,25.44430713,,,,,,,,,,25.4458078,,,,,,,,,,25.44257829,,,,
23.17218075,,,,,,,,,,23.17174431,,,,,,,,,,23.17397895,,,,,,,,,,23.18212616,,,,,,,,,,23.18742293,,,,,,,,,,23.19192278,,,,,,,,,,23.19210443,,,,
25.24758257,,,,,,,,,,25.25632741,,,,,,,,,,25.26476439,,,,,,,,,,25.25014356,,,,,,,,,,25.24386257,,,,,,,,,,25.24133535,,,,,,,,,,25.24311949,,,,
25.86315846,,,,,,,,,,25.85719976,,,,,,,,,,25.89888643,,,,,,,,,,25.87166486,,,,,,,,,,25.86589186,,,,,,,,,,25.87327567,,,,,,,,,,25.8812746,,,,
25.68723616,,,,,,,,,,25.68540824,,,,,,,,,,25.67256642,,,,,,,,,,25.68270732,,,,,,,,,,25.6857671,,,,,,,,,,25.68513014,,,,,,,,,,25.68303456,,,,
23.08764692,,,,,,,,,,23.0747604,,,,,,,,,,23.08891816,,,,,,,,,,23.08964777,,,,,,,,,,23.0934375,,,,,,,,,,23.10093801,,,,,,,,,,23.10368901,,,,
22.14982342,,,,,,,,,,22.16661796,,,,,,,,,,22.12535369,,,,,,,,,,22.13236301,,,,,,,,,,22.12711686,,,,,,,,,,22.11156643,,,,,,,,,,22.10401243,,,,
22.29162749,,,,,,,,,,22.32712434,,,,,,,,,,22.28739263,,,,,,,,,,22.28652122,,,,,,,,,,22.27669705,,,,,,,,,,22.25591977,,,,,,,,,,22.24774099,,,,
23.04138818,,,,,,,,,,23.06219116,,,,,,,,,,23.05938852,,,,,,,,,,23.0666596,,,,,,,,,,23.06989405,,,,,,,,,,23.0689103,,,,,,,,,,23.06704494,,,,
21.34014567,,,,,,,,,,21.33541713,,,,,,,,,,21.35937251,,,,,,,,,,21.37934307,,,,,,,,,,21.39655673,,,,,,,,,,21.41543071,,,,,,,,,,21.41901216,,,,
20.61131601,,,,,,,,,,20.61309209,,,,,,,,,,20.62434804,,,,,,,,,,20.63172397,,,,,,,,,,20.63928067,,,,,,,,,,20.6486456,,,,,,,,,,20.65090739,,,,
20.29495489,,,,,,,,,,20.30809212,,,,,,,,,,20.29951285,,,,,,,,,,20.3044502,,,,,,,,,,20.30588486,,,,,,,,,,20.30459814,,,,,,,,,,20.30313995,,,,
20.77075123,,,,,,,,,,20.77264045,,,,,,,,,,20.79509459,,,,,,,,,,20.78873515,,,,,,,,,,20.79061852,,,,,,,,,,20.79809391,,,,,,,,,,20.80219113,,,,
18.87917672,,,,,,,,,,18.86878668,,,,,,,,,,18.87695033,,,,,,,,,,18.89467651,,,,,,,,,,18.90706644,,,,,,,,,,18.91940084,,,,,,,,,,18.92094986,,,,
18.85324585,,,,,,,,,,18.85825416,,,,,,,,,,18.845454,,,,,,,,,,18.8529391,,,,,,,,,,18.85470666,,,,,,,,,,18.85303182,,,,,,,,,,18.85094311,,,,
19.36948036,,,,,,,,,,19.38261098,,,,,,,,,,19.37220213,,,,,,,,,,19.37035108,,,,,,,,,,19.36697531,,,,,,,,,,19.36104136,,,,,,,,,,19.35905259,,,,
19.46198455,,,,,,,,,,19.46573669,,,,,,,,,,19.4734961,,,,,,,,,,19.47383007,,,,,,,,,,19.47578756,,,,,,,,,,19.47879202,,,,,,,,,,19.47991136,,,,
19.72746369,,,,,,,,,,19.74720417,,,,,,,,,,19.73110111,,,,,,,,,,19.73075186,,,,,,,,,,19.72701847,,,,,,,,,,19.7188567,,,,,,,,,,19.71570495,,,,
19.94719769,,,,,,,,,,19.94949402,,,,,,,,,,19.96950949,,,,,,,,,,19.96767598,,,,,,,,,,19.97127983,,,,,,,,,,19.97878735,,,,,,,,,,19.98207276,,,,
21.27493802,,,,,,,,,,21.29000672,,,,,,,,,,21.27991699,,,,,,,,,,21.28315758,,,,,,,,,,21.28300717,,,,,,,,,,21.27962511,,,,,,,,,,21.2777043,,,,
23.22819057,,,,,,,,,,23.22996022,,,,,,,,,,23.23708929,,,,,,,,,,23.24809192,,,,,,,,,,23.2562844,,,,,,,,,,23.26400922,,,,,,,,,,23.2649181,,,,
25.17312322,,,,,,,,,,25.17734307,,,,,,,,,,25.18387969,,,,,,,,,,25.18648949,,,,,,,,,,25.18996986,,,,,,,,,,25.19442756,,,,,,,,,,25.19560772,,,,
26.01765313,,,,,,,,,,26.00753683,,,,,,,,,,26.0343448,,,,,,,,,,26.0332789,,,,,,,,,,26.0391342,,,,,,,,,,26.05166305,,,,,,,,,,26.05683073,,,,
27.33696538,,,,,,,,,,27.33233538,,,,,,,,,,27.33910651,,,,,,,,,,27.33691487,,,,,,,,,,27.33743493,,,,,,,,,,27.34081904,,,,,,,,,,27.34273174,,,,
25.84570514,,,,,,,,,,25.80952064,,,,,,,,,,25.85182401,,,,,,,,,,25.85380493,,,,,,,,,,25.86499622,,,,,,,,,,25.88713381,,,,,,,,,,25.89540804,,,,
23.8429813,,,,,,,,,,23.82623333,,,,,,,,,,23.83093008,,,,,,,,,,23.81723863,,,,,,,,,,23.81085058,,,,,,,,,,23.80979253,,,,,,,,,,23.81199608,,,,
24.99819142,,,,,,,,,,24.97647224,,,,,,,,,,24.96520986,,,,,,,,,,24.97265472,,,,,,,,,,24.97393716,,,,,,,,,,24.97346734,,,,,,,,,,24.97202502,,,,
26.05238553,,,,,,,,,,26.048849,,,,,,,,,,26.03405638,,,,,,,,,,26.01816185,,,,,,,,,,26.00504202,,,,,,,,,,25.9917766,,,,,,,,,,25.98969674,,,,
26.01103267,,,,,,,,,,26.01832544,,,,,,,,,,25.97965665,,,,,,,,,,25.98312863,,,,,,,,,,25.97555846,,,,,,,,,,25.95835784,,,,,,,,,,25.95090697,,,,
24.81632019,,,,,,,,,,24.82854009,,,,,,,,,,24.83273773,,,,,,,,,,24.80294191,,,,,,,,,,24.78618998,,,,,,,,,,24.77317951,,,,,,,,,,24.77361161,,,,
22.95252634,,,,,,,,,,22.96017222,,,,,,,,,,22.9795759,,,,,,,,,,22.94834125,,,,,,,,,,22.93451439,,,,,,,,,,22.92819887,,,,,,,,,,22.93158839,,,,
21.78190691,,,,,,,,,,21.77576091,,,,,,,,,,21.79049581,,,,,,,,,,21.7842904,,,,,,,,,,21.78389417,,,,,,,,,,21.78743476,,,,,,,,,,21.79005903,,,,
21.36264335,,,,,,,,,,21.34929954,,,,,,,,,,21.35041598,,,,,,,,,,21.36250764,,,,,,,,,,21.36975272,,,,,,,,,,21.37625312,,,,,,,,,,21.37651481,,,,
21.68290646,,,,,,,,,,21.68959278,,,,,,,,,,21.67493589,,,,,,,,,,21.66880294,,,,,,,,,,21.66215483,,,,,,,,,,21.65334297,,,,,,,,,,21.65089776,,,,
21.80455579,,,,,,,,,,21.83516696,,,,,,,,,,21.80581169,,,,,,,,,,21.79014903,,,,,,,,,,21.77428677,,,,,,,,,,21.75263186,,,,,,,,,,21.74698032,,,,
21.45345576,,,,,,,,,,21.46897822,,,,,,,,,,21.45557927,,,,,,,,,,21.46824037,,,,,,,,,,21.47204675,,,,,,,,,,21.46903645,,,,,,,,,,21.46538267,,,,
20.74889401,,,,,,,,,,20.75156971,,,,,,,,,,20.75760728,,,,,,,,,,20.77500932,,,,,,,,,,20.78639858,,,,,,,,,,20.7957086,,,,,,,,,,20.79603583,,,,
19.623989,,,,,,,,,,19.63314141,,,,,,,,,,19.64480106,,,,,,,,,,19.640784,,,,,,,,,,19.64176709,,,,,,,,,,19.64544318,,,,,,,,,,19.64749524,,,,
18.5689309,,,,,,,,,,18.56173185,,,,,,,,,,18.59317906,,,,,,,,,,18.58906398,,,,,,,,,,18.59441372,,,,,,,,,,18.60757993,,,,,,,,,,18.61349805,,,,
18.32762996,,,,,,,,,,18.31802442,,,,,,,,,,18.33021509,,,,,,,,,,18.33468692,,,,,,,,,,18.3405251,,,,,,,,,,18.34953109,,,,,,,,,,18.3522876,,,,
19.26399516,,,,,,,,,,19.26962352,,,,,,,,,,19.27603897,,,,,,,,,,19.25585994,,,,,,,,,,19.24614055,,,,,,,,,,19.24124904,,,,,,,,,,19.2431428,,,,
18.93007658,,,,,,,,,,18.92923041,,,,,,,,,,18.92074553,,,,,,,,,,18.92813831,,,,,,,,,,18.9303692,,,,,,,,,,18.92977124,,,,,,,,,,18.92818562,,,,
19.86913926,,,,,,,,,,19.88767393,,,,,,,,,,19.87671967,,,,,,,,,,19.86096387,,,,,,,,,,19.84942208,,,,,,,,,,19.83696873,,,,,,,,,,19.83501084,,,,
21.63664673,,,,,,,,,,21.6627412,,,,,,,,,,21.63313276,,,,,,,,,,21.63853952,,,,,,,,,,21.63464896,,,,,,,,,,21.62163036,,,,,,,,,,21.61544533,,,,
23.37922733,,,,,,,,,,23.37694651,,,,,,,,,,23.40095853,,,,,,,,,,23.40860648,,,,,,,,,,23.41852255,,,,,,,,,,23.43150673,,,,,,,,,,23.43503299,,,,
25.75058717,,,,,,,,,,25.74009918,,,,,,,,,,25.75036216,,,,,,,,,,25.77115049,,,,,,,,,,25.78588002,,,,,,,,,,25.80051924,,,,,,,,,,25.8023293,,,,
24.06994647,,,,,,,,,,24.05086903,,,,,,,,,,24.07667069,,,,,,,,,,24.08152831,,,,,,,,,,24.09078269,,,,,,,,,,24.1065832,,,,,,,,,,24.11186863,,,,
25.13565687,,,,,,,,,,25.11847419,,,,,,,,,,25.09838415,,,,,,,,,,25.1314496,,,,,,,,,,25.14609712,,,,,,,,,,25.15345958,,,,,,,,,,25.15018156,,,,
25.91967123,,,,,,,,,,25.91286715,,,,,,,,,,25.90805838,,,,,,,,,,25.90786188,,,,,,,,,,25.90675411,,,,,,,,,,25.90564859,,,,,,,,,,25.90521375,,,,
23.66315831,,,,,,,,,,23.62975839,,,,,,,,,,23.654275,,,,,,,,,,23.66209109,,,,,,,,,,23.6719176,,,,,,,,,,23.68771593,,,,,,,,,,23.69256397,,,,
25.13323316,,,,,,,,,,25.12665758,,,,,,,,,,25.11771596,,,,,,,,,,25.10241631,,,,,,,,,,25.09163921,,,,,,,,,,25.08249017,,,,,,,,,,25.08181132,,,,
25.9110763,,,,,,,,,,25.9094708,,,,,,,,,,25.90728626,,,,,,,,,,25.88393605,,,,,,,,,,25.86945381,,,,,,,,,,25.85807219,,,,,,,,,,25.85813918,,,,
24.16082305,,,,,,,,,,24.14110985,,,,,,,,,,24.15653628,,,,,,,,,,24.14706731,,,,,,,,,,24.14459776,,,,,,,,,,24.1473747,,,,,,,,,,24.15031554,,,,
23.0832472,,,,,,,,,,23.07722367,,,,,,,,,,23.06238888,,,,,,,,,,23.05655276,,,,,,,,,,23.04920345,,,,,,,,,,23.04019334,,,,,,,,,,23.03796159,,,,
21.91461088,,,,,,,,,,21.90687836,,,,,,,,,,21.89240603,,,,,,,,,,21.89564802,,,,,,,,,,21.89339953,,,,,,,,,,21.88784407,,,,,,,,,,21.88522051,,,,
21.72033936,,,,,,,,,,21.71994841,,,,,,,,,,21.70097694,,,,,,,,,,21.70294721,,,,,,,,,,21.69918986,,,,,,,,,,21.69085335,,,,,,,,,,21.68721861,,,,
22.53742311,,,,,,,,,,22.55702411,,,,,,,,,,22.53637719,,,,,,,,,,22.51980516,,,,,,,,,,22.50521646,,,,,,,,,,22.48715718,,,,,,,,,,22.48308159,,,,
21.96370057,,,,,,,,,,21.9838219,,,,,,,,,,21.98834563,,,,,,,,,,21.96216124,,,,,,,,,,21.94769385,,,,,,,,,,21.93602474,,,,,,,,,,21.93637505,,,,
20.3456281,,,,,,,,,,20.33115956,,,,,,,,,,20.36643213,,,,,,,,,,20.36609922,,,,,,,,,,20.37368265,,,,,,,,,,20.38874878,,,,,,,,,,20.39483848,,,,
19.5211565,,,,,,,,,,19.49325731,,,,,,,,,,19.5251236,,,,,,,,,,19.52892721,,,,,,,,,,19.53886274,,,,,,,,,,19.55700073,,,,,,,,,,19.5633992,,,,
20.5366345,,,,,,,,,,20.53766786,,,,,,,,,,20.52474136,,,,,,,,,,20.51270489,,,,,,,,,,20.50331836,,,,,,,,,,20.49411171,,,,,,,,,,20.49271215,,,,
19.22301557,,,,,,,,,,19.22547901,,,,,,,,,,19.19841322,,,,,,,,,,19.20772213,,,,,,,,,,19.20650437,,,,,,,,,,19.19803621,,,,,,,,,,19.19298426,,,,
18.59070936,,,,,,,,,,18.58791448,,,,,,,,,,18.58187321,,,,,,,,,,18.58750283,,,,,,,,,,18.58897719,,,,,,,,,,18.58807701,,,,,,,,,,18.58662656,,,,
18.78977083,,,,,,,,,,18.79160402,,,,,,,,,,18.79149128,,,,,,,,,,18.78532696,,,,,,,,,,18.78166139,,,,,,,,,,18.77861513,,,,,,,,,,18.77851823,,,,
19.04260016,,,,,,,,,,19.03528601,,,,,,,,,,19.04358694,,,,,,,,,,19.04361662,,,,,,,,,,19.04526434,,,,,,,,,,19.04895126,,,,,,,,,,19.05049791,,,,
18.92502816,,,,,,,,,,18.92738474,,,,,,,,,,18.93502342,,,,,,,,,,18.9166848,,,,,,,,,,18.90801365,,,,,,,,,,18.9037391,,,,,,,,,,18.90548879,,,,
19.52960801,,,,,,,,,,19.5299136,,,,,,,,,,19.5463703,,,,,,,,,,19.5229477,,,,,,,,,,19.5131058,,,,,,,,,,19.51025556,,,,,,,,,,19.51366209,,,,
21.16352499,,,,,,,,,,21.17077391,,,,,,,,,,21.14309467,,,,,,,,,,21.15411103,,,,,,,,,,21.153914,,,,,,,,,,21.14572236,,,,,,,,,,21.14045307,,,,
23.51320276,,,,,,,,,,23.52525586,,,,,,,,,,23.50504078,,,,,,,,,,23.51303043,,,,,,,,,,23.51280853,,,,,,,,,,23.50599137,,,,,,,,,,23.50170278,,,,
24.69128144,,,,,,,,,,24.69825168,,,,,,,,,,24.68243099,,,,,,,,,,24.70306947,,,,,,,,,,24.71127607,,,,,,,,,,24.71200195,,,,,,,,,,24.70821967,,,,
24.42408922,,,,,,,,,,24.40942299,,,,,,,,,,24.43868676,,,,,,,,,,24.44700995,,,,,,,,,,24.45869622,,,,,,,,,,24.4758375,,,,,,,,,,24.48090936,,,,
26.12334212,,,,,,,,,,26.12475414,,,,,,,,,,26.12268111,,,,,,,,,,26.12248266,,,,,,,,,,26.12256292,,,,,,,,,,26.12275988,,,,,,,,,,26.122728,,,,
25.44512628,,,,,,,,,,25.42468642,,,,,,,,,,25.42367468,,,,,,,,,,25.45465896,,,,,,,,,,25.47222607,,,,,,,,,,25.48617402,,,,,,,,,,25.48585465,,,,
23.50147752,,,,,,,,,,23.4894521,,,,,,,,,,23.50355688,,,,,,,,,,23.49566408,,,,,,,,,,23.49470507,,,,,,,,,,23.4992385,,,,,,,,,,23.50245528,,,,
26.01388868,,,,,,,,,,26.01749953,,,,,,,,,,26.00047296,,,,,,,,,,25.99547852,,,,,,,,,,25.98855175,,,,,,,,,,25.97910475,,,,,,,,,,25.97647046,,,,
26.0972424,,,,,,,,,,26.09780105,,,,,,,,,,26.07361461,,,,,,,,,,26.09011186,,,,,,,,,,26.09344522,,,,,,,,,,26.08887576,,,,,,,,,,26.08411285,,,,
24.28808654,,,,,,,,,,24.28362448,,,,,,,,,,24.29245496,,,,,,,,,,24.28905526,,,,,,,,,,24.28883174,,,,,,,,,,24.29086829,,,,,,,,,,24.29232662,,,,
23.20702093,,,,,,,,,,23.20089089,,,,,,,,,,23.20413427,,,,,,,,,,23.20496062,,,,,,,,,,23.20605304,,,,,,,,,,23.2080127,,,,,,,,,,23.2086825,,,,
22.00960235,,,,,,,,,,22.00167975,,,,,,,,,,22.01233396,,,,,,,,,,22.00508652,,,,,,,,,,22.00336604,,,,,,,,,,22.00548516,,,,,,,,,,22.00769597,,,,
21.41425454,,,,,,,,,,21.40690986,,,,,,,,,,21.42599279,,,,,,,,,,21.40431008,,,,,,,,,,21.39624819,,,,,,,,,,21.39607285,,,,,,,,,,21.40013044,,,,
21.62250981,,,,,,,,,,21.62506862,,,,,,,,,,21.61744656,,,,,,,,,,21.60442209,,,,,,,,,,21.59492004,,,,,,,,,,21.58587765,,,,,,,,,,21.58493895,,,,
21.55939577,,,,,,,,,,21.57325876,,,,,,,,,,21.52556683,,,,,,,,,,21.54545821,,,,,,,,,,21.54529053,,,,,,,,,,21.53106004,,,,,,,,,,21.52186621,,,,
19.77258861,,,,,,,,,,19.75763758,,,,,,,,,,19.76115758,,,,,,,,,,19.78884048,,,,,,,,,,19.80511673,,,,,,,,,,19.81786212,,,,,,,,,,19.8175647,,,,
19.9058512,,,,,,,,,,19.89823966,,,,,,,,,,19.91809408,,,,,,,,,,19.90727461,,,,,,,,,,19.90587482,,,,,,,,,,19.91101878,,,,,,,,,,19.9150053,,,,
20.35989621,,,,,,,,,,20.35525109,,,,,,,,,,20.3621836,,,,,,,,,,20.35234007,,,,,,,,,,20.34828304,,,,,,,,,,20.34785344,,,,,,,,,,20.34965338,,,,
19.46364541,,,,,,,,,,19.47812234,,,,,,,,,,19.4503821,,,,,,,,,,19.44760153,,,,,,,,,,19.43957506,,,,,,,,,,19.42540295,,,,,,,,,,19.42035633,,,,
