Consumption_dma_a,Forecast_dma_a,Consumption_dma_b,Forecast_dma_b,Consumption_dma_g,Forecast_dma_g,Consumption_dma_i,Forecast_dma_i
11.76133135,,11.25613819,,27.65131501,,21.56448331,
11.26474201,,11.93582485,,29.61534144,,21.83776249,
11.57359488,,13.98995814,,32.66446103,,21.92579129,
12.13220019,,12.79040234,,33.69273119,,20.39608864,
10.43023907,,11.90081,,31.75482802,,20.00939982,
9.116619719,,9.104267819,,26.55924631,,19.58724232,
8.654899467,,8.407479294,,24.68497231,,19.51679496,
8.115641801,,7.87890955,,21.20094169,,18.49802268,
7.169803762,,7.355121842,,19.23197528,,18.317123,
7.1932931,,7.575947644,,18.2354436,,17.7215182,
7.501381969,,7.607389804,,18.07724439,,19.28683999,
6.932369371,,7.530928798,,18.53827579,,18.05217841,
7.771629004,,7.93621998,,20.82297591,,19.56008793,
9.612513277,,10.30527277,,28.51071414,,20.31152889,
11.88379225,,12.19893625,,37.40709855,,22.13978135,
12.23791342,,11.89307948,,36.42723821,,26.49195401,
12.46306823,,11.32242915,,33.0700385,,25.09868957,
12.883707,,10.0847711,,30.09136291,,29.87792171,
12.32875233,,9.80761894,,28.92616623,,28.92642466,
12.04654383,,9.474142446,,28.23310108,,26.39892743,
11.96916739,,10.45263136,,28.62256415,,26.2102022,
12.2487743,,10.67602223,,28.44767023,,26.38409043,
11.63200581,,9.791336795,,26.63951385,,23.93974629,
11.07601787,,10.10565454,,26.53945862,,21.46507988,
10.33891043,,11.17095697,,27.93881222,,20.90549946,
10.47044777,,13.85280354,,29.245032,,20.51853285,
11.20969873,,13.42453278,,32.3792703,,21.31479844,
11.59015693,,12.93354247,,32.94975063,,20.27267981,
10.33838591,,11.31831856,,30.0067985,,19.8590498,
9.112593927,,10.47630298,,25.9797353,,20.03464333,
9.012101771,,9.175298199,,24.50604536,,20.24240761,
8.813245517,,8.248616835,,21.62719329,,18.62796388,
8.371183677,,8.010570276,,19.47521908,,18.33905579,
8.579173929,,8.358306551,,18.21628218,,18.14314999,
8.629752581,,7.991635408,,18.39054049,,19.48628112,
8.901583775,,7.997310976,,18.748081,,18.875682,
9.686093092,,8.253966319,,21.26050462,,20.02233735,
10.68759252,,10.29834955,,24.59325098,,19.65733553,
11.38735452,,10.99001052,,31.01468388,,20.56733231,
12.37471105,,12.9049406,,33.78729075,,23.48153458,
12.62666954,,13.15918005,,36.76754709,,20.98020522,
12.66872712,,12.17731468,,34.83520505,,24.40310414,
11.85011151,,12.06619786,,31.76813129,,22.79849093,
11.52481706,,12.59707468,,31.41885301,,18.65969838,
11.63652016,,11.92489598,,30.16329438,,20.21524461,
11.56009707,,11.03386435,,28.59511431,,20.04614686,
11.92567516,,10.79838784,,27.90809419,,19.0766146,
12.61199767,,11.73329957,,27.59611711,,16.64699856,
11.20428902,,12.74141759,,29.44184113,,16.90925316,
11.26588293,,13.67874538,,30.82359484,,17.43251109,
11.59640568,,14.81712951,,33.28069616,,18.58967441,
11.67689861,,13.96108267,,31.92832603,,18.15223458,
10.1962145,,13.0424901,,28.53130188,,18.00379048,
8.926541062,,10.05759639,,24.77553138,,18.09517882,
8.365136912,,9.925218748,,24.07356823,,17.97763978,
7.974728286,,9.008835896,,21.85091946,,17.40278649,
6.794957269,,8.838870516,,19.92777821,,16.75657429,
7.053475957,,8.585147328,,18.48166781,,16.70879782,
7.396401796,,8.076725266,,18.27135646,,18.15246748,
7.942343661,,7.648600492,,18.42690526,,17.21743665,
8.959296045,,8.151005536,,20.97281814,,17.66127088,
10.76131283,,9.878202271,,23.80166042,,17.261994,
11.68588979,,11.51472058,,28.01065902,,18.67822091,
12.6078059,,12.67501621,,31.12255261,,20.69823841,
12.85431495,,14.22616422,,35.90461262,,18.61228847,
12.20527835,,13.86058515,,36.07594876,,21.8135751,
11.16702288,,13.8310258,,33.91146242,,19.98494457,
10.46586181,,12.98790002,,33.29769169,,17.3161128,
10.12891276,,12.27003216,,30.68177063,,18.57342106,
10.24712405,,10.73559453,,29.53046038,,18.05489131,
9.476745119,,11.39149974,,27.78264594,,17.76063903,
9.142967686,,11.01989554,,28.25215738,,16.39545695,
8.94908591,,12.76177729,,29.66572307,,17.04792799,
9.814173505,,13.90506877,,31.99906655,,17.28426143,
10.78856192,,15.47240467,,33.92591315,,17.99281367,
11.6897595,,14.86337492,,34.36268883,,18.07488181,
10.76696779,,11.75856223,,31.05363381,,17.37825961,
10.06141879,,11.15289034,,26.92822927,,17.17478871,
11.04209346,,9.297589601,,24.59233167,,17.57349735,
13.22472935,,8.275257103,,21.83964045,,17.78358697,
9.638982671,,7.974848786,,18.90553473,,17.38694219,
9.101800164,,8.07287682,,18.1572237,,17.70524234,
9.117791318,,8.039477074,,18.54510861,,18.72285519,
9.044653926,,8.058277752,,19.0375034,,17.35182127,
9.278995292,,8.562786779,,20.65619761,,18.1416301,
11.49751315,,10.50861304,,27.93428198,,19.19826692,
13.23829958,,12.18963493,,37.30440649,,22.20233452,
13.00443404,,11.20093178,,36.3309241,,26.32455795,
12.89835859,,10.77105612,,32.61171407,,25.82326022,
12.90612553,,11.36724554,,30.03730146,,29.05620844,
12.66654347,,10.30246909,,28.75861136,,26.38199563,
12.27760194,,10.43705633,,28.7744405,,25.1085234,
12.20066143,,10.50529997,,28.52487941,,25.62668548,
12.25766488,,10.54634032,,27.56098853,,26.27426613,
11.80535026,,10.19365429,,25.66864914,,26.91636942,
11.36853588,,10.70259395,,25.63738947,,23.13232687,
10.52872601,,11.87683394,,27.26647389,,22.199131,
10.99536255,,13.59522489,,29.84068646,,21.70397358,
11.60000164,,12.70643961,,33.37492865,,21.70129607,
12.39498069,,13.92030445,,33.6418165,,21.52845256,
10.55949326,,11.53020796,,31.43575117,,20.47189309,
8.778379042,,9.436023074,,26.8774928,,20.23375774,
8.025895606,,8.812109407,,24.17804409,,20.15334668,
8.066007073,,8.092489596,,21.74238691,,19.74888154,
7.256334458,,7.757733048,,18.68964485,,18.96762348,
17.99952244,,7.702794602,,18.590524,,18.56687892,
8.875285127,,7.547700759,,18.20690557,,19.73300978,
8.220105275,,7.476010281,,18.86500892,,18.9205009,
8.570654872,,8.142368427,,21.49145101,,19.98798024,
10.59639407,,10.42745863,,28.26887726,,20.45810758,
12.63967769,,11.66885038,,39.36343411,,23.32118384,
12.94737515,,12.55072151,,36.04202718,,26.77124241,
12.49890781,,11.78135432,,32.50785767,,27.02183141,
12.11233003,,10.38979193,,29.08748865,,30.13844412,
11.76138167,,10.58103737,,28.97060889,,30.62655063,
11.69657558,,10.1670085,,27.12821809,,26.13750979,
11.9380763,,9.386939485,,28.71540717,,27.96222228,
12.42675245,,10.74555833,,27.90715688,,28.43649829,
12.11426215,,10.40187397,,26.67405863,,25.86663868,
11.1936636,,10.44681361,,26.84604272,,24.86114876,
10.54887398,,12.07629157,,28.26044097,,22.56923607,
11.38784965,,14.34154973,,30.81215565,,21.75742247,
11.78045464,,14.22037565,,34.37932867,,22.12901107,
12.09692065,,13.08625129,,35.27248514,,21.71978185,
10.50054498,,11.81373308,,33.04357837,,20.63556065,
9.519011416,,9.681266683,,28.49770634,,20.25087777,
8.888272397,,8.237760326,,25.91937192,,19.72440924,
8.253053483,,7.761887286,,22.46895861,,19.49486628,
6.947767278,,7.68903279,,20.12564029,,19.14706072,
7.251685406,,7.46761729,,19.15671659,,18.52679992,
7.05741162,,7.596161742,,19.32013571,,19.23902951,
7.440538787,,7.474268915,,19.1956915,,18.42752253,
8.559494691,,8.235292268,,22.18719149,,18.85936705,
10.84757587,,10.14205799,,28.8255398,,20.01020564,
12.5723288,,11.92899513,,38.92641817,,23.02798096,
12.70735277,,11.41600865,,37.11609018,,26.58473039,
12.88377069,,10.47030246,,33.92282835,,27.90040629,
12.08650291,,10.35968807,,31.28690328,,28.80345596,
12.17520386,,9.242672376,,28.48585124,,29.04482378,
12.58198365,,9.311305575,,28.91731271,,26.42951877,
12.39112135,,10.04847338,,28.62997218,,28.86151441,
12.86713085,,10.23045758,,28.64683376,,28.63136126,
12.72733404,,9.541781621,,26.49574148,,28.58153953,
11.99310865,,10.2717772,,26.92989095,,26.20126112,
11.75126721,,11.17824064,,28.73664579,,23.98181541,
12.54248322,,11.77266301,,30.35782253,,22.51033363,
12.82921688,,13.23409406,,34.36185054,,21.7272731,
12.70239848,,12.24935925,,35.26259208,,21.43037984,
11.24100841,,11.94305524,,32.15024537,,20.15462796,
10.47349534,,9.599781595,,27.71588719,,20.65404866,
10.38643536,,8.261901644,,25.56603641,,20.34544626,
10.00369031,,8.048940689,,22.81520669,,18.98575941,
9.192318418,,7.924082898,,20.02056544,,18.95693057,
9.781636226,,7.925651542,,19.24581392,,18.86204674,
10.30950872,,7.552188148,,18.64487281,,20.03446591,
10.25525318,,7.629296178,,19.30991641,,19.54640678,
10.38252077,,8.241081488,,23.13848339,,20.10167577,
12.22866364,,10.22105943,,30.47086081,,21.14185891,
13.87724817,,11.70634424,,39.70537352,,23.85217634,
13.7350949,,12.09929736,,36.50368607,,27.00102529,
13.46585652,,10.8512062,,33.09774649,,24.35746626,
13.10654564,,10.53534503,,30.420456,,26.49483647,
12.84677616,,10.79338972,,28.52341321,,27.27561457,
12.95486349,,10.1768428,,29.15313414,,24.3733664,
13.33486471,,10.25351152,,29.87988722,,26.57599456,
13.4307934,,10.32034004,,29.52726305,,27.06576008,
12.89250416,,10.10853497,,27.98654207,,25.59418403,
12.23868054,,11.31860545,,27.93624894,,22.88650115,
11.93551696,,12.78779645,,29.23960666,,21.68002794,
12.76048109,,14.60746188,,31.49525008,,21.56933292,
13.47598515,,13.73437051,,34.84580825,,21.5852608,
13.63169673,,13.63242603,,35.31008183,,21.03498801,
11.73017219,,11.21751714,,31.49790336,,20.10631736,
10.45496672,,9.601366279,,27.6463236,,19.86027157,
9.992511587,,8.576435982,,26.31649062,,20.20861729,
9.205563178,,8.031089859,,23.08618073,,19.58866431,
8.411074651,,8.033268247,,20.14756588,,18.82370824,
8.990118153,,8.003168784,,19.00410298,,18.16394652,
9.038331707,,7.458905092,,18.8675359,,18.41494095,
9.47995533,,7.69626675,,19.28053604,,18.44110744,
10.37489204,,8.187553392,,22.58129862,,19.37101585,
12.59956549,,10.4256023,,28.65927354,,21.0264631,
14.35439683,,12.22588083,,38.0421366,,24.63702442,
14.75599823,,11.68245068,,37.2658882,,28.28525614,
14.60953872,,11.18037717,,33.39102353,,28.02186574,
13.68337887,,10.33923413,,31.09050087,,28.84766086,
12.93313159,,9.835904021,,29.69553281,,29.43826636,
12.52693634,,10.02158578,,29.018671,,24.66144977,
12.95816965,,10.558003,,28.72379102,,27.26680918,
12.83559861,,10.41683887,,28.86431399,,26.3308076,
12.0516067,,9.781356331,,27.46715563,,24.11982364,
11.69132581,,10.12031231,,28.11964239,,21.92514571,
11.58233511,,11.76008428,,29.0992787,,22.19063402,
12.00632286,,13.28989606,,30.64716411,,21.6067858,
12.31331942,,14.25562313,,33.03188314,,21.72447999,
12.15033073,,14.24097511,,32.81869726,,21.25864551,
10.42517824,,11.43971898,,30.78720041,,20.77509821,
9.331238005,,9.976001899,,27.83882686,,20.25543768,
8.894974344,,8.507688252,,25.42571948,,20.28580672,
8.455841834,,8.461974668,,22.76895778,,19.26687486,
7.351508689,,7.415401738,,19.88478365,,18.51438799,
7.466998465,,7.4465062,,18.84282915,,17.98375489,
7.87470839,,7.513726942,,18.91082391,,18.83244232,
7.608054236,,7.623975721,,19.01132576,,18.47343734,
7.953875494,,7.996239538,,21.62872886,,18.66470948,
9.6382414,,9.606932455,,25.84347995,,19.19189176,
10.0908937,,10.17348419,,30.42526468,,20.5701756,
11.02654834,,10.82185082,,33.30646418,,23.61674816,
11.29622974,,10.94892411,,34.75780207,,20.11704807,
10.48887392,,9.764484543,,33.82396351,,21.66870306,
9.550007691,,10.33737059,,30.6685213,,21.6593978,
9.52916335,,10.4562755,,29.97943581,,18.32106039,
8.903173249,,10.56917937,,31.18881862,,20.21932363,
8.566365085,,10.09478969,,29.95612152,,19.28136169,
8.106910814,,9.250397389,,28.10037525,,18.19093454,
8.580526069,,10.5067209,,28.58966948,,16.62445541,
8.630694517,,10.53096893,,28.81432053,,17.23219632,
8.944106957,,10.95235506,,30.18878879,,17.54253989,
9.705164033,,10.71025541,,31.26538329,,17.94563122,
10.17704949,,9.619531112,,29.87290914,,18.01335401,
8.935435575,,9.250715893,,27.79738933,,17.42921131,
8.448496011,,7.942369303,,24.19748798,,17.17130835,
8.161146392,,8.213830855,,24.109163,,17.96474885,
8.053974857,,7.867201646,,21.71992927,,17.12860122,
7.257401913,,7.623478888,,19.99328547,,16.82828071,
7.560327446,,7.394753332,,18.68887539,,16.44618183,
7.8319801,,7.193135265,,18.44747096,,17.67932806,
7.946997277,,7.197117801,,18.92335494,,17.42797764,
8.111948224,,7.958922313,,21.53000399,,17.86304523,
9.233548645,,9.326287785,,25.15033969,,17.61772536,
9.405631257,,9.391032233,,27.51141886,,18.69761022,
10.34750442,,10.39078841,,31.42227546,,21.04709098,
10.39544869,,11.52913532,,34.3875962,,18.34380751,
10.38099895,,10.69534718,,34.36947718,,19.62809983,
10.67923639,,11.29082866,,32.62505003,,19.90088557,
10.33243904,,11.3280616,,32.1749624,,17.726392,
10.31697052,,10.23916793,,31.06282083,,19.17746748,
10.61845331,,9.975230996,,29.08501794,,18.05877146,
10.09110755,,9.378817925,,27.99238214,,17.25426647,
9.861785343,,10.36518219,,28.12480955,,15.98457856,
9.775030758,,10.6373529,,30.7199647,,16.71171386,
9.549859904,,10.71746714,,30.9836225,,16.91547862,
9.765909735,,10.96430623,,32.20428788,,17.53632611,
9.829172709,,9.864757848,,32.49054357,,17.5865329,
8.718848526,,8.448127012,,29.22923567,,17.02382528,
8.041223362,,8.220542136,,25.30877841,,17.26232901,
8.807158411,,8.287067329,,24.78543242,,18.44056913,
11.14578402,,7.45121474,,22.35718671,,18.38804622,
7.241646422,,7.467657348,,19.89888899,,18.13939827,
6.880972655,,7.38560569,,18.90911387,,17.65874149,
7.33009966,,7.31057305,,18.42736874,,18.32603393,
7.816716783,,7.351386287,,19.33670347,,17.62233724,
8.49787791,,8.202472035,,22.32135103,,17.78405465,
10.38507204,,10.32203357,,27.87277958,,19.59851645,
11.94436053,,10.6770472,,35.98896853,,22.89324195,
12.87156374,,10.82456533,,35.12954281,,26.70017939,
12.99126838,,10.519261,,32.5297677,,25.84614069,
12.478947,,9.69502212,,30.02951591,,29.24685158,
12.15161292,,9.656790749,,28.24415157,,30.06669444,
11.88276106,,9.62304221,,28.36732077,,24.57841352,
11.95287564,,9.607666583,,28.86972004,,25.61048709,
12.50839313,,9.375798669,,27.15827128,,24.8792297,
12.01688969,,10.35730743,,25.80588732,,27.05404012,
10.0296308,,10.09515835,,26.26182495,,23.87351698,
9.697688805,,10.77530333,,27.36255972,,22.64455717,
9.594254381,,11.00669227,,30.17514333,,21.51391591,
9.861370474,,11.58573235,,32.95742058,,21.35590997,
10.76202871,,10.34347096,,33.62607561,,21.45328767,
8.769554831,,9.630526788,,30.82026919,,20.56443575,
7.281956984,,8.304217863,,26.93319014,,20.25010357,
7.359816975,,8.214817598,,25.86729085,,19.77101739,
6.614400068,,7.744059169,,22.08053587,,18.75282575,
5.995566391,,7.46834849,,19.67114654,,18.77563266,
16.67711189,,7.390159503,,18.84188287,,18.57236246,
9.235299288,,7.362578598,,18.72997485,,19.74898138,
7.938585149,,7.373869593,,19.29451138,,19.06564119,
8.553974863,,8.144935683,,22.38370968,,19.33894407,
10.6564517,,9.976579594,,28.28589514,,20.62954033,
12.56706292,,11.04253812,,37.9510442,,22.81342638,
11.75704991,,11.14478572,,36.94720751,,26.70912798,
12.21885827,,10.81940146,,33.41244009,,24.01887133,
11.68658985,,10.20359899,,29.67799028,,25.19335304,
11.55826301,,10.77052689,,28.08934425,,26.89697605,
10.71571719,,10.00211068,,28.26745522,,26.1920005,
10.38590812,,10.86117284,,28.98943796,,28.28125646,
10.08225142,,10.02062961,,28.04302058,,29.44090054,
9.987351823,,9.632758485,,27.1656091,,27.6729106,
10.07606777,,9.948145707,,26.90599433,,25.30785903,
9.768543479,,11.32282725,,28.30480004,,23.90997528,
9.837875333,,12.13975644,,30.16747639,,22.04255125,
10.49953213,,13.9232398,,33.65392542,,22.1384453,
10.62393136,,14.2077384,,34.81987603,,21.31461134,
9.144862474,,11.79086261,,32.96808282,,20.72563365,
7.799319289,,10.09661343,,27.91499328,,20.25971743,
7.42764958,,8.329243197,,25.8718167,,20.26440748,
7.76104456,,7.745330056,,23.07910267,,19.05792962,
6.096380373,,7.41755955,,20.00564374,,18.39511017,
6.267471597,,7.381239637,,19.1297585,,18.47102579,
6.873392266,,7.876780821,,18.740852,,18.63813843,
7.108338648,,7.540085111,,19.49290642,,18.55308337,
7.741804386,,8.14570816,,22.48309486,,19.07218414,
9.00363023,,10.16440083,,29.36486059,,20.23305508,
10.55853585,,12.02982054,,37.7945729,,22.9528471,
11.3912677,,13.20979336,,37.53927485,,25.61798589,
10.72127801,,11.84604983,,32.93906491,,24.12260714,
9.970290103,,10.23367455,,29.84748704,,26.8815061,
10.60641591,,10.16123578,,28.61954534,,26.07462128,
11.62804123,,10.09238122,,28.63297204,,23.69950854,
11.43880031,,9.125174387,,29.1282699,,25.63166644,
11.75267143,,9.606710303,,27.59007713,,26.57732755,
11.70129586,,9.320570467,,26.73140499,,24.32872475,
11.32918015,,9.863902041,,26.93915281,,23.63690888,
10.05296615,,11.1978564,,28.81646712,,22.56042869,
10.23723598,,12.25117598,,30.35666475,,22.07215836,
11.20648942,,13.00708186,,34.29469013,,22.03001761,
10.98503258,,14.75076925,,34.50849966,,21.47403799,
9.004768429,,11.55366527,,31.89351959,,20.62341333,
8.053737291,,9.623118963,,27.70757006,,20.52885522,
6.970549327,,8.134177402,,25.64370544,,20.59693998,
6.058465047,,8.15235668,,22.51205618,,19.53742869,
5.399627621,,7.433428206,,19.86869018,,19.08070466,
6.538974851,,7.532730767,,18.69282192,,19.0875151,
6.953156312,,7.794048198,,18.18056107,,19.26974874,
6.974462875,,7.499892292,,19.2928887,,19.43781529,
7.535346773,,8.218194754,,22.52464981,,19.94879347,
10.04533739,,10.42240553,,29.144378,,20.74343064,
11.6699474,,11.22523739,,36.49667249,,22.25066544,
10.73419596,,11.93501895,,32.33862587,,24.68272933,
10.58286956,,12.86873299,,31.59407663,,22.91176751,
10.29537714,,12.96626158,,32.18651842,,24.71130441,
10.20151651,,11.96210254,,30.82863801,,24.12855907,
9.961733062,,11.17265545,,30.74938305,,20.40173501,
10.30494924,,10.95769854,,30.32772558,,23.58555584,
10.25826761,,11.99444462,,28.48436238,,22.94860567,
9.489535283,,12.22517945,,26.8032064,,21.71647636,
9.039521055,,12.30990445,,27.32359052,,19.91582788,
7.836727732,,12.396428,,27.91518195,,18.80377386,
9.033069908,,13.89883889,,29.84452862,,18.81670451,
10.39429199,,15.00005562,,33.19267942,,19.66316384,
10.65748059,,15.42066675,,33.32963376,,19.52117953,
9.351660402,,13.66039116,,30.18188663,,18.52845033,
8.353134245,,10.75366209,,27.11593543,,18.7613122,
7.666984388,,9.89926282,,25.12369344,,18.76668263,
7.208599841,,8.131751426,,22.26087048,,18.67577085,
6.010218891,,8.13637082,,19.3206891,,18.54746685,
6.286771855,,7.677011785,,18.43462034,,18.52696395,
7.254005607,,7.855055339,,18.53940672,,18.95649694,
7.922048552,,7.324157538,,19.37415116,,19.01178385,
9.01263991,,8.381625336,,22.59195247,,19.02096028,
10.70296522,,10.77553458,,28.67718117,,20.09786351,
12.66194727,,12.66901398,,37.21599042,,21.97207557,
12.47846153,,12.88240477,,34.78776156,,24.78006822,
12.0421511,,11.38656971,,34.10718634,,22.81105058,
11.62086423,,10.66684267,,30.7723048,,24.40976061,
11.53373608,,10.47948932,,28.97352341,,24.86235585,
10.79592521,,10.78287253,,28.31857784,,22.93957481,
10.67635341,,10.71291296,,29.41908281,,25.18298036,
11.01911097,,10.62698394,,27.60233192,,23.99758459,
9.923240529,,10.19897363,,26.63216609,,20.90721813,
8.944691692,,11.16636537,,27.05430888,,19.68394013,
8.376289959,,11.88082963,,28.16517441,,19.75767382,
8.612486444,,10.92895957,,28.71816832,,20.37798622,
8.994069111,,11.81667112,,30.62014498,,19.91897806,
9.113740571,,9.612761413,,29.65361504,,19.61475996,
7.857931845,,8.658240663,,27.49170743,,18.2639624,
6.791169552,,8.68312224,,24.66907317,,18.11879365,
6.43591612,,8.885520824,,23.94225832,,18.59259265,
6.219869999,,7.774752148,,21.36673763,,18.0640656,
5.345679906,,7.728400773,,19.44469474,,18.25481512,
6.066009395,,7.687514983,,18.29794859,,17.4169061,
6.440225547,,7.971447107,,18.3937644,,17.85692432,
6.393275505,,7.387691125,,19.01918402,,17.97329268,
6.012308466,,8.391674597,,21.78139714,,17.82597589,
7.503889776,,9.279036509,,25.63816144,,18.03165071,
8.251696684,,10.9334031,,30.37660268,,19.41032572,
9.011847049,,11.72198655,,35.0072024,,20.65982421,
9.009956275,,12.21448105,,36.4227054,,19.5446542,
9.365745318,,11.87047122,,33.34400817,,20.72258454,
9.172953703,,11.09073265,,30.25872128,,21.0383714,
9.01413064,,10.91525694,,29.53528297,,18.90054,
9.064760079,,10.6683402,,28.87426538,,19.97059146,
9.319492616,,10.66603556,,28.47435688,,18.92747591,
8.871348896,,10.86163644,,27.10399844,,17.23877825,
8.717661274,,11.05605605,,27.21815709,,16.66182667,
8.219177481,,11.58313556,,28.83552713,,17.77492734,
8.506979853,,13.42145853,,29.86038639,,17.37553659,
9.573200883,,16.45476728,,32.31357425,,17.94335675,
9.520377225,,15.00537736,,31.79048311,,17.63102688,
8.432709118,,12.52907322,,29.72791233,,17.35044678,
7.228801075,,10.4251914,,25.87643592,,17.32060391,
6.295834534,,9.191183561,,24.84076461,,18.06888148,
5.936868093,,7.926228514,,22.57310884,,17.39246973,
5.360068272,,7.369874705,,19.77610072,,16.84165755,
6.841527883,,7.656297524,,18.48835633,,16.47437641,
6.670656163,,7.613817965,,18.61103593,,17.23577713,
6.576240287,,7.350997518,,18.99752393,,17.21429399,
7.041497169,,8.105630896,,22.25999428,,17.17771274,
8.724984729,,9.469437575,,25.25338473,,17.21401053,
9.328600213,,10.99856367,,27.94983321,,18.51419272,
10.17923482,,12.57614563,,33.67744625,,19.37420404,
10.05875245,,12.91966307,,37.02931942,,19.34666266,
9.692916705,,13.34947244,,36.01504531,,20.29226278,
9.230448602,,13.541536,,33.92234187,,20.14447005,
8.577495965,,10.81188278,,31.92372423,,17.95007776,
8.114026166,,11.87166689,,30.1127294,,18.41906083,
8.156917162,,11.61534453,,27.64040196,,17.95603198,
