Consumption_dma_a,Forecast_dma_a,Consumption_dma_b,Forecast_dma_b,Consumption_dma_g,Forecast_dma_g,Consumption_dma_i,Forecast_dma_i
9.766465716,,13.27379305,,33.85538888,,18.63598633,
8.893593114,,12.20536654,,31.59196451,,17.29227841,
7.335217096,,9.654929661,,28.89790421,,17.76791089,
8.602231918,,8.526656345,,26.67331025,,19.32477621,
15.61803067,,8.5445516,,22.63685367,,18.64352091,
5.515414508,,6.948277407,,20.1424526,,17.96224878,
4.413738482,,7.552800667,,18.66658136,,17.59519537,
6.032659677,,7.586709822,,18.26557628,,17.7154159,
5.308708051,,7.393603011,,18.63391423,,17.65253787,
6.807572889,,8.037686562,,22.43361525,,18.53060027,
8.384583611,,9.548576044,,29.07430438,,20.21910711,
11.09056778,,12.13119578,,37.49406944,,22.88512637,
10.73984484,,11.82074307,,36.763526,,25.68340521,
11.69077049,,10.9938067,,35.51684796,,24.97178837,
11.53745059,,10.06170266,,30.12472288,,25.42314146,
10.52495154,,10.01581247,,28.55779845,,25.42880113,
10.38237683,,9.922750061,,28.08101588,,23.17218075,
10.31298663,,9.877080573,,28.62595885,,25.24758257,
10.00503289,,9.552555634,,27.42712098,,25.86315846,
9.073480223,,9.67067909,,26.8951562,,25.68723616,
8.366042783,,9.569956042,,26.96811656,,23.08764692,
8.572520377,,10.92676469,,27.40033121,,22.14982342,
9.312668008,,11.66166431,,30.32973198,,22.29162749,
9.971362892,,12.50515371,,33.28269336,,23.04138818,
10.5902921,,13.77669776,,33.63813655,,21.34014567,
8.93789748,,11.32385065,,31.51904999,,20.61131601,
7.535682535,,8.724390771,,27.57627043,,20.29495489,
7.717785664,,8.149086725,,25.39341036,,20.77075123,
8.071076168,,7.527688939,,22.22014118,,18.87917672,
5.686040715,,7.831474865,,20.16350546,,18.85324585,
17.02031174,,7.584980023,,18.96573244,,19.36948036,
7.716815331,,7.282489206,,18.32974296,,19.46198455,
4.869317235,,7.158362304,,19.31534199,,19.72746369,
6.289841913,,8.227318995,,22.15128786,,19.94719769,
8.322041476,,9.907225914,,29.76069408,,21.27493802,
9.790219834,,11.29523935,,38.04049758,,23.22819057,
9.799489412,,10.68196355,,36.46664677,,25.17312322,
10.87417029,,10.3648315,,31.168488,,26.01765313,
11.17841876,,9.701015271,,28.99224477,,27.33696538,
10.57044413,,9.209804156,,27.48688674,,25.84570514,
10.62650305,,9.289092537,,27.76863732,,23.8429813,
10.72734956,,9.712278415,,29.23781275,,24.99819142,
12.38089383,,9.616144971,,27.47031667,,26.05238553,
10.62359109,,9.738979643,,26.28724393,,26.01103267,
9.937823595,,9.734752559,,26.89169568,,24.81632019,
10.35342631,,10.73534413,,27.52650622,,22.95252634,
10.03338513,,11.02584868,,30.08518503,,21.78190691,
10.20253305,,12.96250468,,33.42851611,,21.36264335,
11.02229762,,12.53295925,,35.42486158,,21.68290646,
9.695548036,,11.3561821,,32.33572925,,21.80455579,
7.475431926,,9.407981289,,29.14143312,,21.45345576,
7.527971982,,8.78767068,,26.31138152,,20.74889401,
6.854747909,,8.109098775,,22.76238276,,19.623989,
6.310106364,,7.587340287,,20.98064504,,18.5689309,
7.165008572,,7.733858674,,19.36317416,,18.32762996,
6.6046454,,7.845039484,,18.53044066,,19.26399516,
7.3352429,,7.668435638,,18.73098488,,18.93007658,
8.324637102,,8.259069328,,22.48921986,,19.86913926,
11.27329374,,10.39494102,,29.6042767,,21.63664673,
12.91190156,,12.02512977,,38.33083131,,23.37922733,
13.12329823,,12.18547755,,36.02400868,,25.75058717,
13.05883495,,11.34466327,,33.7201059,,24.06994647,
12.395441,,10.35484468,,29.09168318,,25.13565687,
12.36803382,,10.15092184,,27.80103652,,25.91967123,
12.24829715,,9.438425106,,28.10257009,,23.66315831,
12.34766282,,9.817687514,,27.74369709,,25.13323316,
12.41232028,,9.640828189,,26.46825016,,25.9110763,
11.27535395,,10.12139292,,26.37124149,,24.16082305,
11.25596811,,11.16594758,,26.76897205,,23.0832472,
10.10236472,,11.20166551,,27.22865851,,21.91461088,
10.82190695,,13.38217654,,29.95963772,,21.72033936,
11.42069521,,14.36252071,,33.16777648,,22.53742311,
11.42644934,,14.61679745,,34.81227099,,21.96370057,
10.68643553,,11.5478976,,31.62510989,,20.3456281,
8.793814125,,9.20287427,,27.46320576,,19.5211565,
6.710681821,,7.879046139,,25.33329617,,20.5366345,
6.28443167,,7.669288134,,22.93845901,,19.22301557,
5.316506711,,7.661691012,,20.77513336,,18.59070936,
5.410246888,,7.593940484,,18.52193584,,18.78977083,
5.724253149,,7.422146589,,18.33079937,,19.04260016,
5.756253472,,7.404567555,,20.11261858,,18.92502816,
7.018461159,,8.007724703,,23.24082151,,19.52960801,
8.481526802,,9.794489072,,29.04589178,,21.16352499,
10.60641342,,12.22175159,,37.58307747,,23.51320276,
11.64078315,,11.9265675,,37.62544692,,24.69128144,
10.89438236,,11.31199829,,33.41116003,,24.42408922,
11.70072815,,9.069853179,,31.11510084,,26.12334212,
11.55230089,,8.998215438,,28.10791297,,25.44512628,
10.99486046,,9.606932744,,28.39381487,,23.50147752,
11.17604052,,9.539739723,,28.98175251,,26.01388868,
11.24769042,,9.314576688,,27.30666169,,26.0972424,
11.1163296,,9.679403376,,26.12026148,,24.28808654,
9.821222899,,9.864583261,,26.71646692,,23.20702093,
10.15980807,,11.20958711,,27.96788791,,22.00960235,
11.48130173,,12.98663791,,30.06373249,,21.41425454,
11.18911926,,13.97894021,,33.51889325,,21.62250981,
11.92613804,,13.47426019,,33.53549968,,21.55939577,
10.83715474,,10.743466,,32.46334752,,19.77258861,
9.495554907,,9.827639049,,29.18570659,,19.9058512,
8.3546944,,8.167201968,,26.34567723,,20.35989621,
8.083643432,,7.789828699,,24.11976492,,19.46364541,
7.149478357,,7.20519742,,21.00609517,,19.37684593,
6.388442684,,7.125098533,,19.71543788,,19.16423449,
6.707594885,,7.345111268,,19.27217003,,19.01482315,
6.176138755,,7.147343288,,19.94049463,,18.75468564,
7.452963325,,8.560542784,,22.8111734,,19.51892954,
8.575703369,,10.23831285,,30.39219257,,20.98242312,
10.52868153,,11.87785748,,37.9196855,,23.30413746,
11.93670783,,11.12898856,,37.34724574,,26.41407605,
12.27897439,,10.05527343,,34.01794134,,25.19430889,
11.52848591,,10.12732774,,31.08003834,,26.37554432,
11.09845229,,9.70756398,,29.28635675,,27.18407903,
11.17428899,,9.851088266,,29.55169686,,24.11951334,
11.16713862,,9.958966502,,28.7749916,,24.29918214,
11.20548423,,10.01108473,,27.11992136,,23.55810232,
10.35434815,,9.905866852,,27.89721248,,22.88414583,
9.87885592,,9.864850444,,28.12320945,,23.63795322,
10.8410947,,11.26374117,,28.70829489,,22.85820354,
11.55762755,,11.31692373,,30.39679545,,20.84950319,
11.9318861,,10.84317001,,31.16417037,,20.92536013,
13.30703554,,9.830462254,,30.95276161,,21.69550125,
11.99522018,,9.176738142,,29.29264758,,20.05637991,
10.14765343,,8.385244569,,27.25371962,,19.79406724,
9.30577498,,8.177460894,,24.72736203,,20.14698097,
8.793727602,,7.6781482,,23.1283776,,18.5877307,
8.009494964,,7.696624928,,21.39085862,,18.7415678,
7.787516421,,7.785980731,,18.78403543,,19.05127004,
7.406508372,,7.302717726,,19.09972898,,19.41813168,
7.347205033,,7.030595719,,19.70069263,,18.77815345,
7.834044003,,7.718810587,,22.93626206,,18.30652454,
9.896089723,,9.167281864,,26.35911576,,18.62672563,
11.16353798,,11.03403852,,31.45351509,,20.46076612,
12.978366,,12.13675271,,36.67056559,,21.41656706,
13.22769871,,11.07516194,,36.8263887,,20.89323094,
11.99717904,,11.0311343,,33.54606903,,20.07962601,
12.14739092,,10.50818355,,32.30544084,,20.46283579,
11.52049805,,10.24586219,,30.83163672,,20.45025568,
10.94066182,,10.99044147,,30.26001289,,20.08804471,
10.80335381,,10.3626747,,29.32473472,,18.42004532,
10.25267761,,9.984455124,,28.18671173,,18.76637676,
9.073140381,,10.28980787,,28.35658882,,18.36035842,
9.343345832,,11.42485244,,28.86392107,,18.01029415,
10.08990976,,13.77235543,,30.58480358,,18.27420303,
11.32817054,,14.95541031,,31.84811377,,18.78011749,
11.72182732,,14.8738133,,32.26558629,,18.83793354,
10.84230018,,13.13221352,,30.03372832,,18.07387858,
9.417526507,,10.71635968,,26.17082473,,17.82807909,
9.656443716,,8.50353073,,25.92226619,,18.84160484,
9.311125002,,7.734757753,,23.9195637,,17.65868996,
8.066285313,,6.981059668,,20.97458952,,17.26066854,
8.264735385,,7.203104508,,18.9341736,,17.08446209,
8.002402591,,6.926545871,,17.97838165,,17.11751253,
7.871263511,,7.006097864,,19.73833684,,17.03907226,
8.445757909,,8.00263953,,22.56087212,,17.47438135,
8.726807051,,9.636437231,,25.66882539,,17.80323225,
9.479554202,,11.20954957,,30.16170401,,18.83960426,
10.73776496,,12.27491361,,34.13653865,,18.59531611,
11.12143341,,12.94411146,,36.81508797,,18.65398542,
9.986630257,,13.10019097,,36.65599956,,20.9757249,
9.868059454,,11.52407044,,32.65880803,,19.71604278,
9.926398765,,11.36238044,,30.27786002,,18.88026059,
10.16658861,,11.07252717,,29.80828004,,18.76339413,
9.793973315,,9.431935996,,27.91493778,,18.93207892,
10.38487896,,9.534932125,,26.50645402,,18.49043472,
9.271123092,,10.08099181,,26.47710404,,18.50129934,
9.357521051,,11.35438024,,28.91957058,,17.74379445,
10.68620612,,11.6969406,,31.47778854,,18.12971077,
11.00222747,,14.50299564,,33.2881901,,18.65812557,
11.73447653,,14.64082901,,33.99571147,,18.779451,
10.01056824,,12.27094219,,32.36600813,,17.88394875,
8.101606471,,9.800980756,,28.36168194,,18.62673942,
9.696356432,,8.251115038,,26.60258572,,19.57711413,
16.75448271,,7.696797984,,22.98928207,,19.12727864,
7.806676065,,7.820530371,,20.88781028,,19.19406392,
6.458381299,,7.461776071,,19.03619249,,18.94429491,
8.179229185,,7.269204082,,19.24810813,,17.94274222,
8.189489087,,7.018964408,,19.60789556,,18.11807112,
8.571393572,,7.995848631,,22.52651592,,19.28535579,
10.89001468,,10.11084767,,29.24081415,,20.99384152,
13.00305454,,11.7506068,,36.87435269,,23.40612722,
13.19600336,,11.93164756,,38.17746023,,26.35689504,
12.87877601,,12.12351475,,36.40583802,,24.73535122,
13.37684253,,9.923376127,,30.644493,,24.62898649,
12.11522438,,10.67036962,,28.51552384,,25.00778813,
12.0582241,,10.86936995,,29.56424169,,23.19614835,
12.69380661,,9.695703708,,28.42229611,,25.07613369,
13.73572615,,9.57927015,,27.12239396,,26.06852312,
10.85145004,,9.737783635,,26.46615101,,25.48797563,
11.78433401,,10.25675125,,27.34620954,,23.1597067,
11.03464938,,10.66353283,,28.00907439,,21.56734404,
11.76966021,,11.89639734,,30.39617652,,21.29588067,
11.62904353,,14.57692302,,33.17112014,,22.1281292,
13.19448317,,15.2097551,,35.0153946,,20.84566757,
11.69558438,,13.60561062,,33.44253643,,21.16303268,
9.05248685,,11.10858099,,29.44189011,,19.99944319,
8.88500337,,8.503362213,,26.51072301,,20.73564573,
8.127927963,,7.655240438,,23.73082672,,19.79726851,
6.689283979,,7.04461205,,21.35352355,,19.14690195,
16.79522506,,7.116624765,,19.38425012,,19.00084571,
8.432403571,,7.13346393,,18.97286773,,19.11351505,
6.107173851,,7.34584127,,19.68700164,,18.47656438,
8.264581257,,7.785251953,,22.48059084,,19.64627196,
10.49616951,,10.16267341,,29.32817866,,20.56395543,
12.18788463,,12.51690959,,38.93844874,,24.07190633,
12.66043288,,12.48831393,,37.03122114,,25.28737484,
12.95269929,,11.57227968,,32.48813026,,26.30804736,
12.99668866,,11.03868453,,30.34739387,,27.25511087,
12.66780009,,10.17811925,,27.9045705,,26.00017968,
12.64906189,,9.728385948,,28.06085515,,23.58463078,
12.75429052,,9.890322779,,28.09832953,,25.35139242,
13.2626443,,9.292146874,,27.63903974,,26.57071404,
13.45346954,,9.615398231,,27.21865616,,25.85754473,
12.75286014,,9.797439581,,27.08751718,,24.41880891,
12.12900213,,11.09092678,,27.29105165,,22.71288172,
11.92128222,,13.31717164,,30.2846405,,21.75830503,
13.13457017,,14.19766416,,32.93614713,,21.5993445,
12.73512758,,12.33909167,,34.83803756,,21.76986834,
11.23082141,,10.46524524,,30.98489984,,20.94220824,
10.11500814,,9.293470991,,27.66391047,,21.08847509,
8.840834717,,8.065337183,,26.80912725,,20.96952314,
8.592735423,,7.739455662,,23.03925954,,19.51665754,
8.237185247,,7.651578306,,20.54302957,,18.83288139,
7.810445599,,7.578275617,,20.14173862,,18.11942384,
7.358661813,,7.22214616,,19.6011261,,18.52333318,
8.36144336,,7.169150799,,20.13240115,,18.64931839,
8.855847653,,7.955055477,,23.33213704,,19.49210853,
9.79555894,,9.656065725,,29.47394233,,20.67593047,
12.91928435,,10.9850421,,37.86018159,,22.79451581,
13.36487216,,10.70334615,,35.34371775,,25.70489493,
13.15617467,,10.04558099,,32.19530439,,24.37044438,
12.08812261,,10.22261183,,29.11760494,,25.56038139,
13.53787748,,10.16466345,,28.43771465,,26.61516526,
13.84145185,,10.11088489,,27.38485749,,24.4520116,
13.2324151,,9.355178475,,28.20508955,,26.24537808,
14.53285302,,9.105719913,,26.93932324,,26.61165604,
12.12445888,,9.649669886,,25.98169307,,24.04735729,
13.26517538,,9.953337032,,26.4095127,,21.96444769,
11.69473411,,9.969143366,,26.61251951,,21.4332336,
12.84617958,,11.8158933,,29.83084255,,21.04093923,
12.91685587,,12.02800765,,32.97598246,,21.30003985,
12.77087647,,10.81117064,,32.5826154,,20.81761221,
11.38259888,,9.62688206,,31.51266087,,20.40343146,
8.832146925,,8.823118908,,28.87164377,,20.69441901,
8.601875058,,8.858512387,,24.94721085,,21.2417565,
8.694389578,,8.29734129,,23.19067572,,19.89924051,
7.11920716,,7.703643398,,20.9119704,,18.77971675,
8.335283675,,7.888132479,,19.41540292,,18.92297587,
9.388223611,,7.940148277,,19.49599809,,18.67277806,
8.540375936,,7.462449419,,20.13352753,,18.17400395,
9.110041129,,8.814654048,,23.48821823,,19.67377009,
11.83004589,,10.5388469,,30.03689708,,22.03951068,
13.34348759,,12.2805367,,37.53039692,,24.04168406,
13.6056312,,11.6556242,,38.8254106,,25.67425577,
14.91352323,,11.38569149,,34.85454765,,26.17821186,
12.90869482,,11.14917721,,29.69266829,,27.07510293,
14.28988781,,10.44745616,,27.44648616,,25.81452622,
13.43961219,,9.554805094,,28.47825249,,24.38956244,
13.47848419,,10.13401118,,28.382684,,26.40115911,
13.37638286,,10.17920169,,27.98053143,,26.1583124,
12.27094548,,10.07143057,,26.64578473,,24.64194956,
11.02680438,,9.867245846,,26.52266688,,24.70112781,
10.47442495,,11.26710165,,28.91757,,22.18263692,
10.6559757,,12.15018334,,30.96412181,,23.08040348,
11.87708462,,13.25071074,,34.71951197,,22.32353285,
11.64677978,,12.64750459,,33.99218269,,21.32441211,
9.674936629,,11.53152304,,31.14119089,,20.92039423,
9.481324072,,9.983160847,,27.38581967,,20.77304725,
8.43164735,,8.607523951,,25.7879022,,20.41364986,
8.533045733,,8.096005929,,22.89467534,,19.35990833,
7.689142451,,8.151407039,,20.51438912,,18.97881337,
7.986572478,,7.843284378,,19.33180497,,18.41469174,
8.217783019,,7.799076303,,18.78353388,,18.53420637,
7.967534717,,7.862076428,,19.00293881,,18.76003336,
9.074390993,,8.37682084,,22.23178146,,19.38615237,
9.862962109,,10.53348383,,28.21762664,,20.32853768,
11.36850744,,11.87934967,,36.08577853,,23.04383424,
12.06056093,,11.81627083,,35.71096498,,26.9706243,
11.80645067,,11.52635221,,32.97820404,,25.06258689,
11.46164289,,10.34536691,,29.38920881,,26.42013443,
11.18521812,,10.52428417,,27.70459939,,27.41823414,
13.39670019,,9.156204163,,27.39832424,,23.44559085,
13.59298958,,9.347263347,,28.11358176,,24.05593303,
14.30597176,,9.498108503,,27.30008093,,23.35509648,
12.98441072,,9.200689663,,26.39858195,,22.49393021,
11.66210883,,9.87850025,,27.1372661,,23.1360831,
12.37319699,,10.46478276,,27.52542011,,22.67847656,
11.89159061,,11.21350638,,29.84564584,,20.75244369,
11.97708579,,12.07582707,,29.92568898,,21.02755321,
11.95209474,,13.35592801,,30.27555528,,21.31874951,
10.66312051,,12.79400471,,29.45285731,,21.36920311,
8.794161665,,9.263121473,,27.02091052,,20.74852768,
7.45401756,,8.994266303,,24.8656197,,20.99312123,
6.935605078,,8.350667629,,23.17489743,,19.23687508,
7.220850016,,7.3844808,,21.0508609,,18.87041429,
8.45971159,,7.562825227,,19.99056055,,18.87618228,
7.526378964,,7.619536343,,18.73193272,,18.68667016,
8.502261561,,7.501795943,,19.2640651,,18.71511891,
8.947996885,,8.381427671,,21.79776174,,19.13146954,
11.22371778,,9.598439297,,25.45839775,,19.01923979,
11.53236903,,11.54437984,,31.3253835,,20.77878167,
13.28365604,,12.86355908,,37.46785761,,20.65419438,
13.25360499,,11.88402784,,36.24050939,,20.8067049,
12.06287277,,11.53498249,,33.91850166,,20.38551384,
11.13943173,,10.47205072,,30.50073778,,20.63986148,
10.58563206,,10.56622994,,30.76267951,,20.7250899,
11.95397739,,10.70058311,,29.84267751,,20.95180122,
10.32987801,,9.596254287,,27.48648461,,18.86908316,
9.587353934,,9.560305216,,27.92174673,,18.38901193,
9.279599192,,10.11731807,,27.23840149,,18.48923572,
9.883043608,,11.3726106,,28.02172683,,18.53842979,
10.02553261,,12.04810119,,30.48253027,,18.54544226,
10.81338608,,13.78419848,,31.62918122,,19.05196614,
11.37558431,,13.10736222,,30.84707008,,19.68266791,
10.70774866,,11.44626054,,29.10906768,,18.20491581,
8.878165994,,9.859513726,,26.41424348,,17.99047239,
8.687931856,,8.047102526,,26.13373372,,18.77973186,
8.23808766,,7.840435763,,23.43437432,,17.83460574,
8.199448818,,8.035184447,,21.35326122,,17.33122947,
7.048401574,,7.777323989,,19.30052453,,17.33067938,
6.894163503,,7.199386987,,18.66728212,,17.44958435,
7.15075644,,7.149551131,,19.05022969,,17.63891679,
6.889874719,,8.13172253,,21.90837429,,17.69849754,
8.516337884,,9.507919459,,25.41565333,,18.23195996,
8.889602541,,10.96909972,,30.58157935,,19.37757003,
11.64531119,,12.0874248,,33.54569128,,19.83153115,
11.31529625,,12.84424247,,36.75348839,,19.7207762,
11.81111794,,12.82410845,,34.39196846,,19.37035121,
10.5632666,,11.57183784,,31.58747246,,19.34913622,
10.42702216,,10.82656226,,29.86877076,,19.62051582,
11.0321459,,9.937828484,,28.99872001,,19.31724994,
